order placement_time ready_time pickup_time dropoff_time courier
o2405 185 210 214.0 230.0 c87
o2406 555 579 579 584.0 c203
o2407 209 212 225.0 235.0 c56
o2408 340 400 400.0 407.0 c182
o2409 156 166 183.0 195.0 c94
o241 152 172 183.0 197.0 c95
o2410 154 270 274.0 280.0 c93
o2411 599 601 609.0 623.0 c286
o2412 473 492 500.0 511.0 c281
o2413 219 256 260.0 274.0 c88
o2414 242 252 264.0 281.0 c101
o2416 578 593 606.0 615.0 c298
o2417 490 500 509.0 515.0 c289
o2418 625 635 642.0 654.0 c236
o2419 574 578 584.0 591.0 c291
o242 215 240 244.0 255.0 c89
o2420 591 598 607.0 625.0 c179
o2421 124 169 179.0 198.0 c62
o2422 611 631 635.0 641.0 c264
o2423 182 217 222.0 232.0 c37
o2424 208 256 304.0 316.0 c142
o2426 144 157 168.0 192.0 c60
o2427 691 716 724.0 738.0 c322
o2428 466 482 483.0 490.0 c220
o2429 162 186 200.0 212.0 c91
o2430 273 298 309.0 319.0 c133
o2431 407 431 432.0 448.0 c255
o2432 573 588 588 595.0 c242
o2433 380 394 394.0 408.0 c129
o2434 703 728 737.0 758.0 c327
o2435 387 388 398.0 410.0 c130
o2436 595 599 608.0 617.0 c272
o2437 116 119 133.0 140.0 c58
o2438 434 446 446.0 458.0 c176
o2439 455 480 490.0 500.0 c170
o244 580 587 599.0 611.0 c167
o2440 315 327 331.0 339.0 c151
o2441 293 322 331.0 338.0 c140
o2442 200 209 219.0 234.0 c27
o2443 430 460 464.0 470.0 c253
o2444 32 39 51.0 58.0 c9
o2445 562 575 575.0 586.0 c295
o2446 535 562 568.0 575.0 c262
o2447 605 622 626.0 645.0 c181
o2448 160 273 280.0 295.0 c111
o2449 463 474 483.0 498.0 c225
o245 63 81 86.0 92.0 c37
o2450 438 472 479.0 488.0 c249
o2451 132 147 159.0 165.0 c89
o2452 690 716 726.0 734.0 c236
o2453 524 549 553.0 561.0 c177
o2454 330 358 367.0 378.0 c151
o2455 101 126 137.0 155.0 c18
o2456 197 224 231.0 242.0 c68
o2457 497 527 538.0 551.0 c251
o2458 638 644 648.0 653.0 c267
o2459 482 522 532.0 543.0 c297
o246 477 478 500.0 509.0 c247
o2460 625 642 642.0 652.0 c211
o2461 374 387 388.0 402.0 c153
o2462 625 635 641.0 659.0 c248
o2463 190 223 236.0 242.0 c34
o2464 608 628 629.0 637.0 c247
o2465 604 644 644.0 651.0 c247
o2466 611 632 641.0 656.0 c257
o2467 197 231 248.0 270.0 c96
o2468 9 16 18.0 26.0 c20
o2469 463 509 511.0 521.0 c202
o247 241 261 269.0 276.0 c112
o2470 586 611 618.0 631.0 c269
o2471 578 588 596.0 602.0 c286
o2472 99 101 111.0 122.0 c7
o2473 161 181 186.0 197.0 c108
o2474 596 615 623.0 641.0 c218
o2475 643 658 658 666.0 c295
o2477 281 286 301.0 311.0 c154
o2478 176 182 196.0 204.0 c102
o2479 662 667 672.0 684.0 c289
o248 584 611 624.0 639.0 c225
o2480 489 534 539.0 545.0 c280
o2481 503 533 542.0 551.0 c249
o2482 197 239 258.0 264.0 c103
o2483 494 499 507.0 520.0 c236
o2484 609 619 625.0 632.0 c298
o2485 191 201 208.0 222.0 c72
o2486 335 345 361.0 377.0 c165
o2487 553 574 574.0 584.0 c253
o2488 554 572 572.0 577.0 c288
o2489 573 583 586.0 596.0 c180
o249 332 353 360.0 372.0 c161
o2490 609 629 638.0 644.0 c237
o2491 296 298 319.0 330.0 c147
o2492 501 514 518.0 528.0 c274
o2493 547 579 589.0 609.0 c245
o2494 609 632 637.0 656.0 c214
o2495 146 164 168.0 178.0 c78
o2496 499 515 525.0 531.0 c171
o2497 495 519 530.0 535.0 c185
o2498 84 131 137.0 150.0 c41
o2499 672 684 686.0 699.0 c287
o25 449 462 463.0 481.0 c216
o250 402 403 418.0 429.0 c162
o2501 150 157 168.0 178.0 c15
o2502 214 235 236.0 248.0 c41
o2503 271 338 342.0 353.0 c147
o2504 507 519 527.0 533.0 c296
o2505 408 410 418.0 425.0 c181
o2506 277 297 306.0 319.0 c106
o2507 627 642 642.0 660.0 c266
o2508 310 323 333.0 355.0 c132
o2509 496 498 509.0 519.0 c212
o251 347 378 381.0 387.0 c103
o2510 181 231 239.0 250.0 c67
o2511 750 785 785.0 794.0 c310
o2512 497 529 551.0 560.0 c195
o2513 587 625 632.0 641.0 c300
o2514 519 530 534.0 545.0 c262
o2515 624 652 659.0 670.0 c269
o2516 449 471 477.0 489.0 c228
o2517 520 530 538.0 549.0 c296
o2518 623 633 635.0 646.0 c230
o2519 30 64 69.0 84.0 c80
o252 514 534 536.0 542.0 c169
o2520 276 301 310.0 324.0 c140
o2521 206 236 240.0 248.0 c56
o2522 42 62 74.0 101.0 c70
o2523 334 338 342.0 348.0 c144
o2524 605 621 627.0 638.0 c226
o2525 462 471 479.0 485.0 c171
o2526 129 141 153.0 173.0 c26
o2527 565 591 594.0 608.0 c233
o2528 174 209 215.0 231.0 c111
o2529 547 563 563 578.0 c241
o253 530 545 552.0 559.0 c170
o2530 571 580 586.0 596.0 c209
o2531 95 126 136.0 147.0 c83
o2532 601 604 611.0 623.0 c246
o2533 279 290 298.0 307.0 c127
o2534 254 264 269.0 275.0 c133
o2535 279 301 309.0 328.0 c150
o2536 312 342 354.0 368.0 c108
o2537 199 264 270.0 296.0 c160
o2538 514 515 526.0 532.0 c226
o2539 205 236 246.0 260.0 c97
o254 243 248 264.0 275.0 c105
o2540 431 456 460.0 472.0 c254
o2541 189 210 212.0 217.0 c37
o2542 357 386 393.0 398.0 c169
o2543 202 210 219.0 226.0 c99
o2544 422 447 452.0 457.0 c147
o2545 596 622 628.0 639.0 c212
o2546 174 270 273.0 287.0 c131
o2547 471 487 490.0 500.0 c238
o2548 293 308 312.0 319.0 c127
o2549 188 193 202.0 214.0 c99
o255 240 253 275.0 284.0 c126
o2550 512 518 528.0 542.0 c273
o2551 546 549 562.0 574.0 c202
o2552 317 353 361.0 374.0 c158
o2554 89 97 101.0 106.0 c72
o2555 575 599 609.0 623.0 c295
o2556 333 345 345 362.0 c148
o2557 40 53 63.0 79.0 c10
o2558 107 132 140.0 153.0 c37
o2559 573 584 588.0 602.0 c205
o256 25 31 47.0 64.0 c11
o2560 140 165 175.0 180.0 c66
o2561 387 401 406.0 412.0 c185
o2562 468 492 506.0 519.0 c243
o2563 514 523 528.0 541.0 c170
o2564 11 15 25.0 45.0 c19
o2565 602 617 628.0 633.0 c279
o2566 255 307 321.0 329.0 c119
o2567 289 315 316.0 326.0 c158
o2568 177 202 253.0 268.0 c113
o2569 418 433 433.0 453.0 c234
o257 87 116 123.0 147.0 c14
o2570 296 304 317.0 336.0 c128
o2572 165 184 188.0 196.0 c52
o2573 241 262 270.0 282.0 c104
o2574 121 143 150.0 161.0 c78
o2575 731 747 750.0 765.0 c299
o2576 576 602 608.0 617.0 c231
o2577 620 672 689.0 717.0 c271
o2578 440 464 464 469.0 c147
o258 598 610 611.0 617.0 c287
o2580 512 560 563.0 580.0 c271
o2581 677 689 715.0 724.0 c320
o2585 238 258 286.0 296.0 c137
o2586 391 401 404.0 410.0 c152
o2587 105 130 135.0 141.0 c75
o2588 733 739 746.0 758.0 c306
o2589 329 331 341.0 353.0 c143
o259 88 133 144.0 152.0 c50
o2590 207 256 266.0 275.0 c89
o2591 563 598 604.0 619.0 c181
o2592 582 600 608.0 627.0 c237
o2593 106 185 187.0 198.0 c79
o2594 127 183 189.0 207.0 c40
o2595 207 222 230.0 237.0 c8
o2596 451 476 479.0 485.0 c147
o2597 511 521 530.0 536.0 c247
o2598 664 689 698.0 704.0 c306
o2599 126 141 148.0 159.0 c82
o26 63 79 79.0 88.0 c71
o260 545 568 569.0 576.0 c299
o2600 399 413 415.0 423.0 c119
o2601 396 421 428.0 433.0 c167
o2602 621 628 631.0 649.0 c215
o2603 514 524 530.0 540.0 c225
o2604 463 482 487.0 494.0 c283
o2605 417 434 434 440.0 c176
o2606 205 231 246.0 262.0 c73
o2607 110 114 127.0 137.0 c24
o2608 205 306 317.0 327.0 c118
o2609 629 646 650.0 656.0 c244
o261 586 636 642.0 650.0 c192
o2610 390 400 401.0 421.0 c150
o2611 149 164 175.0 180.0 c40
o2612 473 482 488.0 496.0 c179
o2613 558 569 569 576.0 c242
o2614 263 272 290.0 302.0 c124
o2615 65 70 77.0 92.0 c15
o2616 108 159 183.0 202.0 c90
o2617 497 523 532.0 546.0 c167
o2618 93 99 113.0 125.0 c31
o2619 557 575 578.0 592.0 c243
o262 293 317 329.0 338.0 c133
o2620 587 596 603.0 612.0 c180
o2621 479 485 504.0 525.0 c282
o2622 321 350 352.0 358.0 c88
o2623 302 336 344.0 357.0 c127
o2624 382 402 402 409.0 c181
o2625 546 571 574.0 579.0 c186
o2626 367 384 385.0 397.0 c126
o2627 132 177 183.0 191.0 c46
o2628 250 260 279.0 297.0 c103
o2629 484 519 525.0 546.0 c197
o263 552 554 567.0 581.0 c215
o2630 104 184 190.0 203.0 c72
o2631 281 295 299.0 311.0 c158
o2632 239 320 326.0 338.0 c164
o2633 196 197 221.0 235.0 c89
o2634 330 350 355.0 365.0 c113
o2635 117 130 133.0 146.0 c31
o2636 358 386 388.0 397.0 c120
o2637 130 141 163.0 173.0 c93
o2638 495 528 533.0 545.0 c228
o2639 571 577 586.0 602.0 c241
o264 557 572 573.0 591.0 c216
o2640 377 385 390.0 402.0 c115
o2641 554 566 567.0 574.0 c166
o2642 241 295 302.0 321.0 c121
o2643 420 421 430.0 438.0 c181
o2644 181 201 221.0 230.0 c6
o2645 633 650 652.0 664.0 c301
o2646 98 106 121.0 132.0 c37
o2647 346 350 361.0 382.0 c153
o2648 212 240 240 250.0 c45
o2649 205 225 233.0 243.0 c86
o265 330 368 372.0 386.0 c117
o2650 212 227 239.0 260.0 c38
o2651 104 158 183.0 194.0 c90
o2652 329 345 346.0 358.0 c134
o2653 468 498 504.0 514.0 c230
o2654 86 101 101.0 118.0 c13
o2655 625 645 647.0 665.0 c264
o2656 463 483 488.0 505.0 c275
o2657 228 247 256.0 263.0 c52
o2658 155 160 181.0 191.0 c55
o2659 179 215 224.0 241.0 c76
o266 177 201 208.0 217.0 c85
o2660 75 100 102.0 111.0 c48
o2661 264 271 280.0 286.0 c98
o2662 128 158 168.0 188.0 c23
o2663 431 446 455.0 470.0 c228
o2664 123 158 165.0 173.0 c36
o2665 288 336 337.0 348.0 c105
o2667 257 292 307.0 318.0 c114
o2668 205 211 223.0 229.0 c110
o2669 456 485 498.0 507.0 c255
o2670 565 577 577 592.0 c270
o2671 437 446 451.0 464.0 c192
o2672 726 745 747.0 756.0 c308
o2673 341 364 366.0 372.0 c115
o2674 157 195 203.0 224.0 c8
o2675 251 252 271.0 291.0 c153
o2676 576 601 612.0 619.0 c222
o2677 92 99 109.0 116.0 c17
o2678 573 588 591.0 600.0 c279
o2679 569 590 592.0 598.0 c295
o268 148 160 167.0 175.0 c10
o2680 146 163 172.0 181.0 c32
o2681 643 656 656.0 669.0 c221
o2683 285 291 302.0 316.0 c103
o2684 549 576 578.0 589.0 c292
o2685 146 171 175.0 191.0 c4
o2686 146 157 165.0 173.0 c1
o2687 194 198 207.0 217.0 c110
o2688 83 91 92.0 100.0 c1
o2689 562 586 587.0 594.0 c238
o269 81 137 145.0 157.0 c65
o2690 165 172 180.0 186.0 c75
o2691 457 459 478.0 485.0 c176
o2692 336 341 354.0 364.0 c89
o2693 218 230 233.0 241.0 c36
o2694 87 127 133.0 152.0 c38
o2695 374 381 385.0 400.0 c138
o2696 514 538 543.0 561.0 c220
o2697 585 585 597.0 604.0 c229
o2698 562 593 597.0 602.0 c254
o2699 420 435 438.0 453.0 c252
o27 113 182 191.0 202.0 c32
o270 565 580 585.0 591.0 c289
o2700 512 529 535.0 542.0 c175
o2701 497 507 516.0 530.0 c250
o2702 88 114 119.0 130.0 c74
o2703 73 90 94.0 108.0 c55
o2704 594 626 630.0 641.0 c276
o2705 697 725 725.0 732.0 c295
o2706 380 405 405 416.0 c118
o2707 303 322 327.0 333.0 c138
o2708 439 444 450.0 457.0 c166
o2709 594 618 630.0 641.0 c178
o271 682 710 717.0 726.0 c282
o2710 724 733 734.0 744.0 c323
o2711 457 480 488.0 500.0 c236
o2712 362 377 381.0 402.0 c140
o2713 397 416 418.0 430.0 c133
o2714 475 485 495.0 511.0 c216
o2715 463 467 476.0 486.0 c267
o2716 130 175 195.0 212.0 c26
o2717 610 626 631.0 642.0 c198
o2718 514 531 537.0 544.0 c270
o2719 476 496 502.0 524.0 c198
o272 284 285 297.0 316.0 c105
o2720 472 498 502.0 508.0 c250
o2721 517 544 545.0 552.0 c238
o2722 319 322 337.0 351.0 c160
o2723 95 101 116.0 127.0 c38
o2724 104 119 125.0 148.0 c34
o273 10 18 21.0 36.0 c3
o274 105 107 138.0 148.0 c1
o275 223 240 244.0 265.0 c102
o276 529 544 546.0 554.0 c260
o277 91 111 116.0 129.0 c77
o278 350 357 369.0 375.0 c116
o279 132 152 158.0 165.0 c29
o28 133 144 149.0 162.0 c40
o280 75 92 94.0 106.0 c9
o281 591 616 626.0 636.0 c222
o282 159 163 176.0 192.0 c34
o283 228 267 275.0 285.0 c151
o284 101 127 136.0 142.0 c78
o285 105 117 131.0 151.0 c76
o286 580 582 598.0 612.0 c273
o287 653 661 661.0 671.0 c285
o288 543 569 569.0 583.0 c177
o289 88 96 101.0 110.0 c20
o29 577 588 599.0 605.0 c255
o290 249 320 329.0 339.0 c149
o291 503 525 531.0 539.0 c238
o293 141 156 161.0 167.0 c69
o294 373 410 411.0 419.0 c131
o295 596 613 620.0 630.0 c261
o296 509 530 532.0 538.0 c269
o297 604 614 627.0 632.0 c175
o298 479 500 509.0 520.0 c226
o299 450 458 462.0 472.0 c252
o3 487 498 505.0 524.0 c253
o30 186 187 208.0 216.0 c95
o300 286 307 321.0 327.0 c107
o301 663 680 683.0 692.0 c280
o302 621 646 647.0 654.0 c271
o303 73 86 93.0 100.0 c65
o304 177 195 240.0 257.0 c71
o305 571 574 582.0 589.0 c229
o306 418 458 464.0 474.0 c166
o307 119 134 140.0 150.0 c4
o308 595 596 613.0 630.0 c255
o309 64 74 74 83.0 c55
o31 278 284 291.0 298.0 c144
o310 447 475 479.0 495.0 c252
o311 458 477 494.0 505.0 c222
o312 161 174 184.0 217.0 c93
o313 577 597 602.0 615.0 c186
o314 672 682 693.0 700.0 c323
o315 325 335 344.0 360.0 c87
o316 689 706 712.0 724.0 c287
o317 544 556 561.0 571.0 c169
o318 600 614 621.0 637.0 c277
o319 164 220 222.0 234.0 c59
o32 351 411 414.0 427.0 c182
o320 748 783 783 791.0 c324
o321 577 586 589.0 594.0 c269
o322 489 504 512.0 528.0 c173
o323 271 286 295.0 306.0 c156
o324 110 112 129.0 144.0 c7
o325 88 112 119.0 134.0 c5
o326 281 288 309.0 328.0 c112
o327 282 307 314.0 324.0 c153
o328 447 477 485.0 493.0 c270
o329 348 354 361.0 373.0 c82
o33 602 617 627.0 638.0 c191
o330 482 517 524.0 534.0 c293
o331 363 365 376.0 385.0 c145
o332 208 252 275.0 288.0 c127
o333 597 607 610.0 625.0 c201
o334 198 216 223.0 232.0 c83
o335 506 524 531.0 537.0 c286
o336 601 613 617.0 631.0 c243
o337 99 174 183.0 203.0 c25
o338 686 711 721.0 731.0 c229
o339 109 129 149.0 164.0 c51
o34 415 465 465 482.0 c250
o340 608 621 621.0 631.0 c216
o341 509 520 527.0 533.0 c249
o342 519 536 541.0 549.0 c247
o343 189 228 236.0 246.0 c98
o344 564 580 582.0 606.0 c267
o346 249 271 279.0 290.0 c154
o347 118 130 134.0 152.0 c20
o349 508 523 530.0 539.0 c276
o35 522 542 558.0 572.0 c300
o350 215 235 240.0 249.0 c60
o351 634 649 656.0 674.0 c302
o352 514 529 537.0 549.0 c275
o353 367 392 392.0 405.0 c103
o354 123 151 189.0 195.0 c70
o355 63 78 78 86.0 c33
o356 61 72 77.0 84.0 c4
o357 278 290 296.0 307.0 c107
o358 536 566 575.0 582.0 c274
o359 654 704 705.0 710.0 c277
o36 682 694 702.0 712.0 c315
o360 581 617 627.0 642.0 c250
o361 256 272 289.0 296.0 c88
o362 558 587 593.0 601.0 c276
o363 681 710 713.0 727.0 c319
o364 291 314 320.0 330.0 c123
o365 659 672 679.0 696.0 c257
o366 412 420 428.0 434.0 c126
o367 114 115 128.0 148.0 c86
o369 638 650 653.0 661.0 c229
o37 618 633 639.0 654.0 c294
o370 330 335 349.0 369.0 c118
o371 478 510 518.0 530.0 c213
o372 118 194 204.0 229.0 c67
o373 132 164 173.0 180.0 c52
o374 356 361 372.0 394.0 c133
o375 270 328 334.0 347.0 c113
o376 262 287 292.0 306.0 c92
o377 125 135 143.0 151.0 c21
o378 165 207 212.0 218.0 c53
o379 617 619 636.0 663.0 c195
o38 519 540 543.0 549.0 c188
o380 174 197 208.0 214.0 c58
o381 607 632 642.0 651.0 c259
o382 432 441 445.0 458.0 c220
o383 690 691 711.0 735.0 c306
o384 251 281 291.0 299.0 c106
o385 108 149 154.0 167.0 c34
o386 594 624 632.0 639.0 c285
o387 594 619 626.0 639.0 c260
o388 401 441 445.0 458.0 c182
o389 340 342 363.0 368.0 c152
o39 552 573 580.0 589.0 c198
o390 157 187 198.0 208.0 c111
o391 224 226 242.0 250.0 c91
o392 622 645 647.0 659.0 c299
o393 623 634 643.0 656.0 c220
o394 578 614 626.0 634.0 c301
o395 393 405 405 419.0 c120
o396 500 528 533.0 547.0 c237
o397 536 559 572.0 582.0 c194
o398 563 576 581.0 591.0 c254
o399 482 486 507.0 515.0 c231
o4 201 226 235.0 241.0 c92
o40 705 725 727.0 747.0 c318
o400 544 546 557.0 571.0 c206
o401 296 336 346.0 361.0 c140
o402 635 647 652.0 661.0 c251
o403 325 349 361.0 382.0 c163
o404 137 150 151.0 164.0 c32
o405 514 542 548.0 562.0 c231
o406 694 716 728.0 736.0 c302
o407 686 706 709.0 723.0 c317
o408 97 102 122.0 128.0 c58
o409 389 418 420.0 431.0 c113
o41 527 549 550.0 557.0 c271
o410 704 738 740.0 749.0 c311
o411 630 654 660.0 678.0 c294
o412 165 173 183.0 190.0 c81
o413 162 184 189.0 197.0 c29
o414 118 210 216.0 232.0 c100
o415 309 314 325.0 340.0 c162
o416 520 544 549.0 555.0 c288
o417 172 199 201.0 206.0 c37
o418 564 589 589.0 598.0 c247
o419 33 43 71.0 78.0 c18
o42 635 672 692.0 716.0 c236
o420 694 709 717.0 728.0 c311
o421 489 494 505.0 522.0 c225
o422 488 509 510.0 519.0 c222
o423 137 152 162.0 167.0 c38
o424 442 449 455.0 468.0 c225
o425 433 455 457.0 467.0 c262
o426 442 477 479.0 488.0 c135
o427 146 157 168.0 178.0 c60
o428 470 471 489.0 509.0 c213
o429 146 152 173.0 183.0 c72
o43 623 624 637.0 647.0 c269
o430 111 116 128.0 161.0 c86
o431 148 173 182.0 201.0 c64
o432 124 159 165.0 194.0 c36
o433 350 353 369.0 377.0 c102
o434 227 243 255.0 260.0 c144
o435 318 354 358.0 370.0 c139
o436 629 638 641.0 658.0 c234
o437 606 623 628.0 634.0 c241
o438 626 641 648.0 656.0 c275
o439 142 165 173.0 192.0 c30
o44 341 367 369.0 378.0 c110
o440 465 485 490.0 496.0 c287
o441 627 672 684.0 705.0 c302
o442 505 533 548.0 560.0 c299
o443 390 415 415 422.0 c122
o444 658 681 700.0 707.0 c301
o445 24 55 94.0 100.0 c17
o446 327 348 349.0 363.0 c135
o447 511 512 528.0 534.0 c233
o448 319 340 342.0 358.0 c103
o449 193 203 214.0 225.0 c80
o45 659 676 680.0 702.0 c319
o450 597 607 612.0 624.0 c232
o451 98 128 140.0 150.0 c77
o453 223 237 239.0 256.0 c70
o454 379 390 391.0 402.0 c125
o455 578 584 588.0 603.0 c290
o456 201 211 218.0 227.0 c38
o457 538 560 564.0 578.0 c239
o458 133 153 161.0 168.0 c57
o459 235 250 259.0 273.0 c158
o460 143 155 158.0 167.0 c55
o461 566 593 602.0 619.0 c191
o463 577 607 612.0 621.0 c302
o464 537 542 554.0 574.0 c167
o465 420 437 437.0 446.0 c249
o466 556 607 611.0 627.0 c229
o467 464 474 478.0 495.0 c214
o468 354 418 426.0 438.0 c166
o469 187 206 213.0 232.0 c105
o47 178 192 199.0 205.0 c53
o470 589 593 607.0 621.0 c198
o471 619 636 644.0 651.0 c288
o472 587 592 601.0 608.0 c214
o473 438 441 449.0 455.0 c221
o474 302 328 331.0 342.0 c136
o475 103 141 150.0 160.0 c7
o476 455 458 479.0 486.0 c223
o477 585 595 604.0 617.0 c234
o478 502 517 522.0 534.0 c248
o479 375 385 391.0 404.0 c145
o48 197 212 225.0 231.0 c60
o480 659 674 689.0 697.0 c288
o481 558 569 569.0 602.0 c272
o482 110 124 125.0 150.0 c94
o483 589 616 627.0 639.0 c182
o484 187 192 204.0 209.0 c73
o485 273 278 297.0 311.0 c104
o486 226 232 239.0 255.0 c87
o488 188 193 205.0 213.0 c29
o489 521 525 537.0 563.0 c287
o49 119 130 133.0 152.0 c16
o490 237 287 293.0 303.0 c151
o491 525 555 566.0 575.0 c182
o492 418 427 431.0 437.0 c225
o493 212 237 243.0 265.0 c93
o494 606 616 626.0 640.0 c244
o495 46 52 65.0 75.0 c9
o496 361 364 375.0 397.0 c160
o497 421 435 436.0 449.0 c208
o498 531 552 561.0 575.0 c230
o499 135 166 175.0 187.0 c44
o5 626 632 645.0 666.0 c278
o50 212 235 246.0 257.0 c111
o500 394 428 429.0 446.0 c198
o501 203 249 258.0 264.0 c133
o502 122 129 141.0 152.0 c45
o503 284 295 298.0 308.0 c153
o504 322 339 345.0 353.0 c133
o505 571 616 620.0 639.0 c251
o506 380 402 402.0 408.0 c99
o507 534 548 551.0 569.0 c298
o508 433 442 446.0 452.0 c188
o509 473 484 487.0 498.0 c269
o51 504 518 527.0 546.0 c230
o510 631 643 646.0 653.0 c233
o511 162 185 189.0 198.0 c107
o512 134 150 157.0 182.0 c88
o513 80 89 101.0 117.0 c41
o514 568 584 584 594.0 c202
o515 182 214 220.0 225.0 c42
o516 495 497 519.0 524.0 c267
o517 539 575 575.0 583.0 c173
o518 312 330 337.0 349.0 c112
o519 367 396 397.0 404.0 c162
o52 610 628 628 638.0 c299
o520 457 522 527.0 534.0 c193
o521 176 179 194.0 209.0 c97
o522 522 530 543.0 553.0 c250
o523 647 659 659 669.0 c224
o524 218 224 232.0 255.0 c88
o525 476 492 498.0 505.0 c194
o526 326 330 346.0 361.0 c164
o527 576 590 590.0 614.0 c211
o528 288 293 302.0 311.0 c160
o529 308 323 326.0 335.0 c144
o53 407 457 458.0 465.0 c267
o530 584 594 599.0 608.0 c238
o531 658 660 671.0 682.0 c314
o532 131 211 219.0 233.0 c96
o533 620 643 645.0 667.0 c191
o534 446 461 468.0 476.0 c126
o535 601 604 615.0 622.0 c299
o536 497 512 520.0 532.0 c291
o537 464 488 499.0 510.0 c228
o538 124 131 138.0 152.0 c81
o539 78 101 110.0 124.0 c19
o54 535 566 576.0 588.0 c184
o540 720 726 733.0 750.0 c291
o541 256 274 285.0 304.0 c96
o542 541 570 572.0 594.0 c268
o543 709 759 759 766.0 c324
o544 623 634 634.0 642.0 c179
o545 182 200 214.0 233.0 c62
o546 468 494 507.0 515.0 c220
o547 610 621 633.0 640.0 c206
o548 110 125 132.0 153.0 c22
o549 144 189 193.0 202.0 c75
o55 287 304 306.0 312.0 c99
o550 516 539 544.0 551.0 c174
o551 334 337 347.0 358.0 c151
o552 191 207 218.0 225.0 c94
o555 500 528 541.0 555.0 c277
o556 408 431 431.0 442.0 c214
o557 356 357 373.0 380.0 c123
o558 236 291 303.0 311.0 c97
o559 90 115 120.0 131.0 c27
o56 146 161 170.0 186.0 c51
o560 69 90 92.0 101.0 c19
o561 168 181 191.0 200.0 c103
o562 629 672 689.0 697.0 c271
o564 122 162 173.0 179.0 c30
o565 258 282 304.0 322.0 c101
o566 578 587 593.0 610.0 c175
o568 656 668 668 677.0 c283
o569 558 576 579.0 587.0 c286
o57 263 285 299.0 309.0 c93
o570 477 508 509.0 516.0 c193
o571 519 527 541.0 556.0 c183
o572 106 192 204.0 213.0 c67
o573 566 583 583 593.0 c214
o574 729 731 738.0 760.0 c293
o575 484 502 507.0 522.0 c184
o576 243 286 296.0 317.0 c146
o577 471 482 482.0 495.0 c197
o578 102 155 168.0 184.0 c20
o579 624 632 644.0 660.0 c243
o58 340 341 368.0 387.0 c149
o580 532 562 567.0 580.0 c209
o581 232 247 248.0 255.0 c139
o582 241 243 266.0 281.0 c106
o583 650 670 670.0 682.0 c322
o584 392 401 402.0 423.0 c179
o585 171 201 210.0 221.0 c64
o586 375 390 391.0 402.0 c147
o587 269 276 295.0 303.0 c147
o588 514 544 549.0 566.0 c216
o589 582 617 622.0 639.0 c287
o59 185 198 204.0 212.0 c78
o590 575 585 591.0 608.0 c277
o591 400 404 412.0 430.0 c172
o592 69 70 79.0 90.0 c23
o593 626 627 642.0 656.0 c205
o594 526 549 549.0 566.0 c297
o595 152 154 168.0 175.0 c75
o597 74 102 107.0 123.0 c52
o598 436 471 474.0 482.0 c169
o599 196 219 230.0 248.0 c65
o6 218 263 269.0 278.0 c148
o60 578 608 608.0 620.0 c241
o600 404 419 419 446.0 c153
o601 499 529 536.0 541.0 c201
o602 462 480 491.0 498.0 c185
o603 181 275 276.0 289.0 c146
o604 401 416 420.0 435.0 c171
o605 126 146 156.0 164.0 c52
o606 536 545 549.0 557.0 c166
o607 205 218 223.0 250.0 c39
o608 225 248 257.0 263.0 c148
o609 290 320 329.0 346.0 c130
o61 604 616 627.0 633.0 c236
o610 287 323 329.0 343.0 c159
o611 587 603 606.0 614.0 c195
o612 413 428 428 444.0 c185
o613 146 165 170.0 184.0 c13
o615 686 706 714.0 727.0 c274
o616 95 118 135.0 143.0 c26
o617 589 614 618.0 636.0 c192
o618 607 626 633.0 645.0 c302
o619 179 192 198.0 204.0 c55
o62 435 439 448.0 455.0 c239
o620 156 161 178.0 189.0 c17
o621 521 536 543.0 553.0 c234
o622 105 124 147.0 174.0 c95
o623 473 498 502.0 517.0 c271
o624 474 477 490.0 497.0 c203
o625 184 203 206.0 220.0 c103
o626 189 219 224.0 239.0 c79
o627 640 656 662.0 674.0 c276
o628 240 247 267.0 283.0 c159
o629 389 421 423.0 429.0 c177
o63 508 522 529.0 536.0 c188
o630 578 580 593.0 615.0 c300
o632 363 378 383.0 397.0 c161
o633 520 528 543.0 549.0 c213
o634 506 518 524.0 537.0 c264
o635 37 55 94.0 109.0 c5
o636 210 228 230.0 238.0 c80
o637 169 171 185.0 192.0 c67
o638 633 641 646.0 653.0 c285
o64 585 597 597 604.0 c201
o640 690 701 710.0 718.0 c298
o641 357 360 367.0 375.0 c109
o642 546 570 570 583.0 c256
o643 136 150 151.0 159.0 c32
o644 247 262 278.0 285.0 c99
o645 645 660 663.0 671.0 c288
o647 508 526 539.0 547.0 c258
o648 333 350 359.0 366.0 c104
o649 448 461 474.0 489.0 c237
o65 596 620 621.0 629.0 c203
o650 519 538 547.0 559.0 c282
o651 587 600 602.0 620.0 c206
o652 528 540 541.0 550.0 c289
o653 75 104 110.0 124.0 c63
o654 713 728 729.0 736.0 c308
o655 274 301 308.0 326.0 c143
o656 576 589 592.0 605.0 c173
o657 650 652 663.0 687.0 c290
o658 77 98 99.0 113.0 c75
o659 443 464 470.0 478.0 c236
o66 617 632 638.0 644.0 c246
o660 66 70 76.0 82.0 c42
o661 28 33 52.0 75.0 c3
o662 71 78 85.0 97.0 c10
o663 372 374 385.0 399.0 c142
o664 573 589 591.0 602.0 c294
o665 333 335 353.0 361.0 c102
o666 394 419 419.0 437.0 c130
o667 498 513 517.0 526.0 c262
