order placement_time ready_time pickup_time dropoff_time courier
o2414 242 254 267.0 284.0 c108
o2415 251 299 304.0 313.0 c137
o2416 578 596 614.0 623.0 c193
o2417 490 502 506.0 512.0 c169
o2418 625 637 647.0 659.0 c209
o2419 574 579 586.0 593.0 c239
o242 215 246 249.0 260.0 c123
o2420 591 599 609.0 627.0 c287
o2421 124 180 192.0 225.0 c8
o2422 611 636 642.0 648.0 c231
o2423 182 225 229.0 239.0 c44
o2424 208 268 281.0 293.0 c158
o2425 205 207 228.0 239.0 c102
o2426 144 160 161.0 185.0 c44
o2427 691 722 728.0 742.0 c204
o2428 466 486 491.0 498.0 c289
o2429 162 192 206.0 218.0 c40
o243 255 271 292.0 306.0 c132
o2430 273 304 306.0 316.0 c162
o2431 407 437 437.0 453.0 c255
o2432 573 591 597.0 604.0 c224
o2433 380 397 401.0 415.0 c114
o2434 703 734 736.0 757.0 c292
o2435 387 388 404.0 416.0 c126
o2436 595 600 620.0 629.0 c279
o2437 116 119 136.0 143.0 c44
o2438 434 449 450.0 462.0 c179
o2439 455 486 500.0 510.0 c282
o244 580 588 597.0 609.0 c167
o2440 315 330 330 338.0 c96
o2441 293 329 331.0 338.0 c29
o2443 430 467 480.0 486.0 c250
o2444 32 40 69.0 76.0 c14
o2445 562 578 578 589.0 c287
o2446 535 568 569.0 576.0 c220
o2447 605 626 633.0 652.0 c287
o2448 160 301 315.0 330.0 c154
o2449 463 476 488.0 503.0 c247
o245 63 85 85 91.0 c63
o2450 438 480 484.0 493.0 c238
o2451 132 150 155.0 161.0 c22
o2452 690 722 730.0 738.0 c278
o2453 524 555 559.0 567.0 c277
o2454 330 365 367.0 378.0 c100
o2455 101 132 142.0 160.0 c2
o2456 197 230 235.0 241.0 c107
o2457 497 534 541.0 554.0 c167
o2458 638 645 653.0 658.0 c249
o2459 482 532 533.0 544.0 c181
o246 477 478 499.0 508.0 c239
o2460 625 646 664.0 674.0 c266
o2461 374 390 391.0 405.0 c139
o2462 625 637 645.0 663.0 c298
o2463 190 231 244.0 250.0 c113
o2464 608 633 642.0 650.0 c296
o2465 604 654 660.0 667.0 c214
o2466 611 637 658.0 673.0 c220
o2468 9 17 18.0 26.0 c20
o2469 463 520 520 530.0 c193
o2470 586 617 623.0 636.0 c182
o2471 578 590 596.0 602.0 c287
o2472 99 101 113.0 124.0 c14
o2473 161 186 194.0 205.0 c36
o2474 596 619 649.0 667.0 c196
o2475 643 661 668.0 676.0 c311
o2476 160 161 180.0 194.0 c3
o2477 281 287 300.0 310.0 c151
o2478 176 183 195.0 203.0 c47
o2479 662 668 688.0 700.0 c266
o248 584 617 646.0 661.0 c190
o2480 489 545 546.0 552.0 c208
o2481 503 540 563.0 572.0 c272
o2482 197 249 267.0 273.0 c106
o2483 494 500 510.0 523.0 c247
o2484 609 621 634.0 641.0 c192
o2485 191 203 218.0 232.0 c30
o2486 335 347 354.0 370.0 c112
o2487 553 579 580.0 590.0 c203
o2488 554 576 585.0 590.0 c176
o2489 573 585 592.0 602.0 c172
o249 332 358 362.0 374.0 c159
o2490 609 634 640.0 646.0 c276
o2491 296 298 321.0 332.0 c139
o2492 501 517 524.0 534.0 c185
o2493 547 587 595.0 615.0 c218
o2494 609 637 650.0 665.0 c267
o2495 146 168 170.0 180.0 c13
o2496 499 519 521.0 527.0 c279
o2497 495 525 528.0 533.0 c228
o2498 84 142 148.0 157.0 c89
o2499 672 687 695.0 708.0 c322
o25 449 465 472.0 490.0 c243
o250 402 403 413.0 424.0 c150
o2500 184 197 230.0 249.0 c43
o2501 150 158 169.0 179.0 c29
o2503 271 354 361.0 372.0 c118
o2504 507 522 528.0 534.0 c242
o2505 408 410 419.0 426.0 c158
o2506 277 302 306.0 319.0 c149
o2507 627 645 657.0 675.0 c269
o2508 310 326 336.0 358.0 c160
o2509 496 498 517.0 527.0 c175
o251 347 385 388.0 394.0 c128
o2510 181 243 246.0 257.0 c99
o2511 750 793 793.0 802.0 c314
o2512 497 537 559.0 568.0 c198
o2513 587 634 642.0 651.0 c272
o2514 519 532 548.0 559.0 c173
o2515 624 659 668.0 679.0 c277
o2516 449 476 489.0 501.0 c210
o2517 520 532 547.0 558.0 c292
o2518 623 635 640.0 651.0 c212
o2519 30 72 78.0 93.0 c77
o252 514 539 555.0 561.0 c206
o2520 276 307 314.0 328.0 c148
o2521 206 243 246.0 254.0 c131
o2522 42 67 74.0 101.0 c70
o2523 334 339 341.0 347.0 c139
o2524 605 625 631.0 642.0 c293
o2525 462 473 477.0 483.0 c185
o2526 129 144 150.0 170.0 c88
o2527 565 597 606.0 620.0 c277
o2528 174 217 243.0 259.0 c82
o2529 547 567 567.0 582.0 c280
o253 530 548 557.0 564.0 c204
o2530 571 582 590.0 600.0 c216
o2531 95 133 137.0 148.0 c18
o2532 601 604 618.0 630.0 c230
o2533 279 292 301.0 310.0 c96
o2534 254 266 271.0 277.0 c129
o2535 279 306 322.0 341.0 c112
o2536 312 349 353.0 367.0 c129
o2537 199 280 286.0 312.0 c134
o2538 514 515 524.0 530.0 c210
o2539 205 243 248.0 262.0 c150
o254 243 249 273.0 284.0 c119
o2540 431 462 476.0 488.0 c147
o2541 189 215 219.0 224.0 c75
o2542 357 393 393 398.0 c125
o2544 422 453 455.0 460.0 c214
o2545 596 628 637.0 648.0 c288
o2546 174 294 301.0 315.0 c129
o2547 471 491 496.0 506.0 c270
o2548 293 311 315.0 322.0 c96
o2549 188 194 207.0 219.0 c102
o255 240 256 265.0 274.0 c100
o2550 512 519 532.0 546.0 c296
o2551 546 549 562.0 574.0 c222
o2552 317 362 365.0 378.0 c173
o2553 168 203 215.0 235.0 c38
o2554 89 99 104.0 109.0 c19
o2555 575 605 613.0 627.0 c268
o2556 333 348 354.0 371.0 c121
o2557 40 56 68.0 84.0 c10
o2558 107 138 143.0 160.0 c11
o2559 573 586 594.0 608.0 c228
o256 25 32 47.0 64.0 c11
o2560 140 171 180.0 185.0 c7
o2561 387 404 404 410.0 c149
o2562 468 498 500.0 513.0 c254
o2563 514 525 534.0 547.0 c251
o2564 11 16 25.0 45.0 c19
o2565 602 620 659.0 664.0 c199
o2566 255 320 325.0 333.0 c162
o2567 289 321 321.0 331.0 c106
o2568 177 208 221.0 236.0 c28
o2569 418 436 441.0 461.0 c209
o257 87 123 130.0 154.0 c30
o2570 296 306 311.0 330.0 c119
o2572 165 188 195.0 203.0 c44
o2573 241 267 274.0 286.0 c118
o2574 121 148 151.0 158.0 c9
o2575 731 751 765.0 780.0 c323
o2576 576 608 618.0 627.0 c228
o2577 620 685 689.0 713.0 c312
o2578 440 470 472.0 477.0 c267
o2579 278 285 293.0 301.0 c99
o258 598 613 616.0 622.0 c259
o2580 512 572 573.0 590.0 c267
o2581 677 692 700.0 709.0 c324
o2582 248 254 275.0 282.0 c102
o2583 258 266 274.0 284.0 c116
o2584 278 288 305.0 313.0 c160
o2585 238 263 272.0 282.0 c29
o2586 391 403 406.0 412.0 c134
o2587 105 136 143.0 149.0 c11
o2588 733 740 746.0 758.0 c330
o2589 329 331 343.0 355.0 c91
o259 88 144 147.0 155.0 c72
o2590 207 268 285.0 294.0 c151
o2591 563 606 620.0 635.0 c297
o2592 582 604 615.0 634.0 c201
o2593 106 204 222.0 233.0 c111
o2594 127 197 209.0 227.0 c80
o2595 207 225 229.0 236.0 c57
o2596 451 482 485.0 491.0 c181
o2597 511 523 523.0 529.0 c208
o2598 664 695 699.0 705.0 c313
o2599 126 144 148.0 166.0 c89
o26 63 83 89.0 98.0 c61
o260 545 573 579.0 586.0 c202
o2600 399 416 426.0 434.0 c172
o2601 396 427 427.0 432.0 c187
o2602 621 629 633.0 651.0 c252
o2603 514 526 532.0 542.0 c169
o2604 463 486 492.0 499.0 c205
o2605 417 438 438 444.0 c179
o2607 110 115 124.0 134.0 c6
o2608 205 331 337.0 347.0 c135
o2609 629 650 659.0 665.0 c237
o261 586 648 651.0 659.0 c279
o2610 390 402 404.0 424.0 c106
o2611 149 167 174.0 179.0 c19
o2612 473 484 484.0 492.0 c208
o2613 558 571 573.0 580.0 c250
o2614 263 274 283.0 295.0 c122
o2615 65 71 78.0 93.0 c71
o2616 108 171 191.0 205.0 c90
o2617 497 529 537.0 551.0 c177
o2618 93 100 110.0 122.0 c80
o2619 557 579 581.0 595.0 c177
o262 293 323 330.0 339.0 c149
o2620 587 598 608.0 617.0 c202
o2621 479 486 495.0 516.0 c235
o2622 321 357 363.0 369.0 c136
o2623 302 344 353.0 366.0 c156
o2624 382 407 407 414.0 c125
o2625 546 577 579.0 584.0 c254
o2626 367 388 390.0 402.0 c105
o2627 132 188 195.0 203.0 c74
o2628 250 262 271.0 289.0 c104
o2629 484 527 537.0 558.0 c246
o263 552 554 564.0 578.0 c292
o2630 104 204 216.0 229.0 c85
o2631 281 298 304.0 316.0 c106
o2632 239 340 345.0 357.0 c126
o2634 330 355 360.0 370.0 c161
o2635 117 133 137.0 150.0 c50
o2636 358 393 393.0 402.0 c160
o2637 130 143 153.0 163.0 c73
o2638 495 536 559.0 571.0 c225
o2639 571 578 586.0 602.0 c242
o264 557 575 575 593.0 c181
o2640 377 387 391.0 403.0 c153
o2641 554 569 569.0 576.0 c224
o2642 241 308 316.0 335.0 c152
o2643 420 421 433.0 441.0 c250
o2644 181 206 219.0 228.0 c50
o2645 633 654 657.0 669.0 c182
o2646 98 108 119.0 130.0 c42
o2647 346 351 365.0 386.0 c111
o2648 212 247 250.0 260.0 c110
o2649 205 230 235.0 245.0 c39
o265 330 377 381.0 395.0 c161
o2650 212 230 247.0 268.0 c50
o2651 104 171 179.0 190.0 c17
o2652 329 349 355.0 367.0 c106
o2653 468 505 512.0 522.0 c274
o2654 86 104 107.0 124.0 c65
o2655 625 650 652.0 670.0 c236
o2656 463 488 493.0 510.0 c223
o2657 228 251 299.0 306.0 c142
o2658 155 161 175.0 185.0 c73
o2659 179 224 227.0 244.0 c61
o2660 75 106 112.0 121.0 c32
o2661 264 272 284.0 290.0 c100
o2662 128 165 170.0 190.0 c45
o2663 431 449 452.0 467.0 c201
o2664 123 166 171.0 179.0 c82
o2665 288 348 348 359.0 c115
o2666 178 179 197.0 211.0 c75
o2667 257 300 304.0 315.0 c105
o2668 205 212 227.0 233.0 c17
o2669 456 492 508.0 517.0 c255
o2670 565 580 580 595.0 c205
o2671 437 448 449.0 462.0 c174
o2672 726 749 749.0 758.0 c305
o2673 341 369 369 375.0 c82
o2674 157 204 209.0 230.0 c51
o2675 251 252 266.0 286.0 c153
o2676 576 607 612.0 619.0 c204
o2677 92 100 109.0 116.0 c34
o2678 573 591 600.0 609.0 c192
o2679 569 595 597.0 603.0 c282
o268 148 163 167.0 175.0 c60
o2680 146 167 175.0 184.0 c36
o2681 643 659 686.0 699.0 c262
o2682 215 241 256.0 274.0 c132
o2683 285 292 303.0 317.0 c111
o2684 549 582 587.0 598.0 c173
o2685 146 177 183.0 199.0 c79
o2687 194 199 211.0 233.0 c83
o2688 83 93 95.0 103.0 c9
o2689 562 592 598.0 605.0 c222
o269 81 151 157.0 169.0 c69
o2690 165 173 184.0 190.0 c97
o2691 457 459 473.0 480.0 c253
o2692 336 342 348.0 358.0 c134
o2693 218 233 240.0 248.0 c34
o2694 87 137 149.0 168.0 c81
o2695 374 382 384.0 399.0 c103
o2696 514 544 551.0 569.0 c290
o2697 585 585 607.0 614.0 c211
o2698 562 600 622.0 627.0 c181
o2699 420 438 444.0 459.0 c203
o27 113 199 210.0 221.0 c37
o270 565 583 587.0 593.0 c230
o2700 512 533 542.0 549.0 c220
o2701 497 509 517.0 531.0 c204
o2702 88 120 137.0 148.0 c40
o2703 73 94 100.0 114.0 c55
o2704 594 634 645.0 656.0 c260
o2705 697 732 739.0 746.0 c310
o2706 380 411 411.0 422.0 c116
o2707 303 326 333.0 339.0 c102
o2708 439 445 450.0 457.0 c205
o2709 594 624 627.0 638.0 c291
o271 682 717 725.0 734.0 c316
o2710 724 735 740.0 750.0 c318
o2711 457 485 492.0 504.0 c192
o2712 362 380 381.0 402.0 c130
o2713 397 420 423.0 435.0 c135
o2714 475 487 492.0 508.0 c194
o2715 463 468 479.0 489.0 c239
o2716 130 186 190.0 207.0 c109
o2717 610 630 637.0 648.0 c222
o2718 514 535 536.0 543.0 c275
o2719 476 501 507.0 529.0 c198
o272 284 285 297.0 316.0 c114
o2720 472 504 517.0 523.0 c286
o2721 517 550 555.0 562.0 c220
o2722 319 322 332.0 346.0 c101
o2723 95 102 119.0 130.0 c13
o2724 104 122 133.0 156.0 c66
o273 10 20 21.0 36.0 c3
o274 105 107 127.0 137.0 c25
o275 223 244 247.0 268.0 c118
o276 529 547 548.0 556.0 c301
o277 91 116 123.0 136.0 c5
o278 350 358 368.0 374.0 c130
o279 132 157 167.0 174.0 c1
o28 133 146 160.0 173.0 c21
o280 75 96 103.0 115.0 c49
o281 591 622 630.0 640.0 c214
o282 159 164 176.0 192.0 c39
o283 228 276 286.0 296.0 c97
o284 101 133 141.0 147.0 c41
o285 105 120 128.0 148.0 c31
o286 580 582 599.0 613.0 c252
o287 653 663 670.0 680.0 c312
o288 543 575 576.0 590.0 c167
o289 88 98 100.0 109.0 c66
o29 577 590 595.0 601.0 c212
o290 249 337 341.0 351.0 c137
o291 503 530 536.0 544.0 c269
o292 249 252 270.0 278.0 c105
o293 141 159 169.0 175.0 c27
o294 373 419 419.0 427.0 c82
o295 596 617 627.0 637.0 c204
o296 509 535 538.0 544.0 c253
o297 604 616 628.0 633.0 c271
o298 479 505 507.0 518.0 c210
o299 450 460 469.0 479.0 c210
o3 487 500 504.0 523.0 c172
o30 186 187 209.0 217.0 c91
o300 286 312 317.0 323.0 c88
o301 663 684 686.0 695.0 c278
o302 621 652 656.0 663.0 c191
o303 73 89 95.0 102.0 c65
o304 177 199 208.0 221.0 c61
o305 571 574 583.0 590.0 c224
o306 418 468 480.0 490.0 c222
o307 119 137 147.0 157.0 c78
o308 595 596 617.0 634.0 c176
o309 64 76 80.0 89.0 c75
o31 278 285 298.0 305.0 c72
o310 447 482 488.0 504.0 c290
o311 458 481 488.0 499.0 c225
o312 161 177 191.0 204.0 c38
o313 577 602 615.0 628.0 c299
o314 672 684 691.0 698.0 c303
o315 325 337 346.0 362.0 c96
o316 689 710 720.0 732.0 c322
o317 544 559 560.0 570.0 c248
o318 600 617 629.0 645.0 c285
o319 164 234 236.0 248.0 c74
o32 351 426 427.0 440.0 c205
o320 748 791 791.0 799.0 c317
o321 577 588 595.0 600.0 c169
o322 489 507 515.0 531.0 c233
o323 271 289 299.0 310.0 c52
o324 110 112 131.0 146.0 c14
o325 88 118 129.0 144.0 c73
o326 281 289 315.0 334.0 c124
o327 282 313 318.0 328.0 c160
o328 447 484 487.0 495.0 c173
o329 348 355 359.0 371.0 c114
o33 602 620 623.0 634.0 c202
o330 482 525 538.0 548.0 c226
o331 363 365 376.0 385.0 c153
o332 208 263 280.0 293.0 c150
o333 597 609 615.0 630.0 c301
o334 198 220 221.0 230.0 c25
o335 506 528 534.0 540.0 c208
o336 601 616 660.0 674.0 c219
o337 99 192 196.0 216.0 c71
o338 686 717 725.0 735.0 c293
o339 109 134 178.0 200.0 c35
o34 415 477 477.0 494.0 c204
o340 608 624 645.0 655.0 c262
o341 509 522 540.0 546.0 c284
o342 519 540 547.0 555.0 c234
o343 189 237 239.0 249.0 c55
o344 564 584 588.0 608.0 c175
o349 508 526 535.0 544.0 c214
o35 522 547 555.0 569.0 c172
o351 634 652 660.0 678.0 c211
o352 514 532 543.0 555.0 c248
o353 367 398 399.0 412.0 c128
o354 123 158 168.0 174.0 c18
o355 63 81 83.0 91.0 c31
o356 61 74 77.0 84.0 c74
o357 278 293 300.0 311.0 c144
o358 536 573 580.0 587.0 c180
o359 654 716 718.0 723.0 c324
o36 682 697 703.0 713.0 c297
o360 581 626 635.0 650.0 c289
o362 558 594 597.0 605.0 c238
o363 681 717 723.0 737.0 c307
o364 291 319 326.0 336.0 c123
o365 659 675 680.0 697.0 c299
o366 412 422 424.0 430.0 c126
o367 114 115 128.0 148.0 c80
o368 111 136 143.0 153.0 c34
o369 638 653 668.0 676.0 c302
o37 618 636 642.0 657.0 c241
o370 330 336 349.0 369.0 c102
o371 478 518 519.0 531.0 c222
o372 118 213 219.0 244.0 c114
o374 356 362 371.0 393.0 c154
o375 270 342 348.0 361.0 c150
o376 262 293 300.0 314.0 c86
o377 125 137 144.0 152.0 c91
o378 165 217 223.0 229.0 c106
o379 617 619 636.0 663.0 c250
o38 519 545 561.0 567.0 c275
o380 174 202 210.0 216.0 c31
o381 607 638 647.0 656.0 c247
o382 432 443 444.0 457.0 c135
o383 690 691 711.0 735.0 c308
o384 251 288 303.0 311.0 c133
o385 108 159 162.0 175.0 c66
o386 594 631 638.0 645.0 c295
o387 594 625 630.0 643.0 c184
o388 401 451 453.0 466.0 c121
o389 340 342 364.0 369.0 c157
o39 552 578 589.0 598.0 c179
o390 157 194 201.0 211.0 c101
o391 224 226 235.0 243.0 c51
o392 622 650 660.0 672.0 c285
o394 578 623 628.0 636.0 c229
o395 393 408 408 422.0 c170
o396 500 535 543.0 557.0 c252
o397 536 564 574.0 584.0 c185
o398 563 579 580.0 590.0 c300
o399 482 487 500.0 508.0 c204
o4 201 232 240.0 246.0 c17
o40 705 730 731.0 751.0 c311
o400 544 546 558.0 572.0 c296
o401 296 346 357.0 372.0 c94
o402 635 650 660.0 669.0 c275
o403 325 355 357.0 378.0 c99
o404 137 153 162.0 175.0 c98
o405 514 549 550.0 564.0 c269
o406 694 721 727.0 735.0 c291
o407 686 711 715.0 729.0 c302
o408 97 103 114.0 120.0 c16
o409 389 425 426.0 437.0 c173
o41 527 554 559.0 566.0 c295
o410 704 746 749.0 758.0 c315
o411 630 660 673.0 691.0 c283
o412 165 175 182.0 189.0 c59
o413 162 189 191.0 199.0 c102
o414 118 233 244.0 260.0 c29
o415 309 315 323.0 338.0 c127
o416 520 550 554.0 560.0 c216
o417 172 205 212.0 217.0 c97
o418 564 595 598.0 607.0 c298
o419 33 45 51.0 58.0 c9
o420 694 712 718.0 729.0 c275
o421 489 495 512.0 529.0 c257
o422 488 514 517.0 526.0 c201
o423 137 155 158.0 163.0 c39
o424 442 450 457.0 470.0 c239
o425 433 460 464.0 474.0 c251
o426 442 485 486.0 495.0 c283
o427 146 159 161.0 171.0 c44
o428 470 471 487.0 507.0 c253
o430 111 117 130.0 156.0 c16
o431 148 179 181.0 200.0 c93
o432 124 167 172.0 192.0 c5
o433 350 353 372.0 380.0 c163
o434 227 247 254.0 259.0 c100
o435 318 363 369.0 381.0 c126
o436 629 640 652.0 669.0 c297
o437 606 627 638.0 644.0 c208
o438 626 644 648.0 656.0 c193
o439 142 170 173.0 188.0 c96
o44 341 373 373.0 382.0 c144
o440 465 490 492.0 498.0 c250
o442 505 540 563.0 575.0 c211
o443 390 421 427.0 434.0 c185
o444 658 686 697.0 704.0 c276
o445 24 62 67.0 73.0 c63
o446 327 353 354.0 368.0 c133
o447 511 512 537.0 543.0 c262
o448 319 345 352.0 368.0 c145
o449 193 205 210.0 221.0 c5
o45 659 680 689.0 711.0 c269
o450 597 609 614.0 626.0 c238
o451 98 135 140.0 150.0 c71
o452 189 249 267.0 279.0 c112
o454 379 392 392.0 403.0 c111
o455 578 585 591.0 606.0 c293
o456 201 213 218.0 227.0 c98
o457 538 565 565.0 579.0 c252
o458 133 158 162.0 169.0 c24
o459 235 253 277.0 291.0 c121
o46 22 67 70.0 83.0 c26
o460 143 158 190.0 199.0 c85
o461 566 599 610.0 627.0 c232
o462 166 228 233.0 239.0 c7
o463 577 614 624.0 633.0 c260
o464 537 543 550.0 570.0 c203
o465 420 441 444.0 453.0 c243
o466 556 619 653.0 669.0 c221
o467 464 476 484.0 501.0 c169
o468 354 434 434.0 446.0 c249
o469 187 210 217.0 236.0 c94
o47 178 195 197.0 203.0 c97
o470 589 594 605.0 619.0 c271
o471 619 640 648.0 655.0 c277
o472 587 593 605.0 612.0 c260
o473 438 441 449.0 455.0 c221
o474 302 334 340.0 351.0 c141
o475 103 150 151.0 161.0 c60
o476 455 458 479.0 486.0 c223
o477 585 597 605.0 618.0 c182
o478 502 520 520 532.0 c254
o479 375 387 390.0 403.0 c82
o48 197 215 223.0 229.0 c41
o480 659 677 685.0 693.0 c271
o481 558 571 574.0 607.0 c251
o482 110 127 146.0 166.0 c53
o483 589 622 627.0 639.0 c180
o484 187 193 206.0 211.0 c26
o485 273 279 287.0 301.0 c26
o487 103 145 150.0 159.0 c33
o488 188 194 211.0 219.0 c82
o489 521 526 537.0 563.0 c166
o49 119 132 139.0 158.0 c27
o490 237 299 299.0 309.0 c103
o491 525 562 575.0 584.0 c249
o492 418 429 434.0 440.0 c246
o493 212 243 247.0 269.0 c107
o494 606 618 645.0 659.0 c265
o495 46 53 84.0 94.0 c7
o496 361 364 374.0 396.0 c135
o497 421 438 441.0 454.0 c229
o498 531 557 569.0 583.0 c274
o499 135 173 181.0 193.0 c57
o50 212 240 246.0 257.0 c95
o500 394 436 439.0 456.0 c198
o501 203 260 260.0 266.0 c129
o502 122 130 140.0 151.0 c56
o503 284 297 309.0 319.0 c126
o504 322 343 348.0 356.0 c127
o505 571 627 650.0 669.0 c290
o506 380 407 407.0 413.0 c185
o507 534 551 562.0 580.0 c241
o508 433 444 447.0 453.0 c213
o509 473 486 493.0 504.0 c174
o51 504 521 535.0 554.0 c274
o510 631 646 656.0 663.0 c228
o511 162 190 191.0 200.0 c31
o512 134 154 155.0 168.0 c97
o513 80 91 93.0 109.0 c13
o514 568 588 591.0 601.0 c170
o515 182 222 229.0 234.0 c109
o516 495 497 523.0 528.0 c283
o517 539 584 584 592.0 c246
o518 312 334 339.0 351.0 c148
o519 367 403 403 410.0 c145
o52 610 632 644.0 654.0 c274
o520 457 538 545.0 552.0 c232
o521 176 179 191.0 206.0 c65
o522 522 532 542.0 552.0 c192
o523 647 662 667.0 677.0 c322
o524 218 225 234.0 257.0 c98
o525 476 496 507.0 514.0 c249
o526 326 331 343.0 358.0 c100
o527 576 593 597.0 621.0 c180
o528 288 294 298.0 307.0 c101
o529 308 326 330.0 339.0 c134
o53 407 469 469.0 476.0 c208
o530 584 596 614.0 623.0 c184
o531 658 660 676.0 687.0 c308
o532 131 231 235.0 249.0 c112
o533 620 648 664.0 686.0 c276
o534 446 464 471.0 479.0 c82
o535 601 604 615.0 622.0 c214
o536 497 515 516.0 528.0 c182
o537 464 494 503.0 514.0 c281
o539 78 106 111.0 125.0 c26
o54 535 573 582.0 594.0 c194
o540 720 727 741.0 758.0 c327
o541 256 278 290.0 309.0 c139
o542 541 577 578.0 600.0 c248
o543 709 771 771 778.0 c310
o544 623 636 649.0 657.0 c194
o545 182 204 223.0 242.0 c77
o546 468 500 501.0 509.0 c283
o547 610 623 627.0 634.0 c264
o548 110 128 135.0 145.0 c79
o549 144 200 202.0 211.0 c6
o55 287 308 321.0 327.0 c165
o550 516 544 547.0 554.0 c197
o551 334 337 348.0 359.0 c164
o555 500 535 540.0 554.0 c254
o556 408 436 442.0 453.0 c181
o557 356 357 375.0 382.0 c145
o558 236 304 309.0 317.0 c140
o559 90 121 130.0 141.0 c48
o56 146 164 170.0 180.0 c74
o560 69 95 100.0 109.0 c8
o561 168 184 191.0 200.0 c103
o563 681 689 706.0 720.0 c291
o564 122 172 190.0 196.0 c41
o565 258 288 303.0 321.0 c157
o566 578 589 597.0 614.0 c288
o567 17 63 66.0 74.0 c50
o569 558 580 581.0 589.0 c237
o57 263 290 305.0 315.0 c82
o570 477 515 515.0 522.0 c168
o571 519 529 536.0 551.0 c266
o572 106 213 219.0 228.0 c114
o573 566 587 587 597.0 c247
o574 729 731 735.0 757.0 c282
o575 484 506 513.0 528.0 c209
o576 243 296 305.0 326.0 c94
o577 471 484 488.0 501.0 c212
o578 102 168 176.0 188.0 c69
o579 624 634 638.0 654.0 c271
o58 340 341 368.0 387.0 c137
o580 532 569 575.0 588.0 c169
o581 232 250 253.0 260.0 c143
o583 650 675 686.0 698.0 c272
o584 392 403 408.0 429.0 c120
o585 171 208 212.0 223.0 c45
o586 375 393 393 404.0 c172
o588 514 551 554.0 571.0 c174
o589 582 625 627.0 644.0 c251
o59 185 201 211.0 219.0 c83
o590 575 587 592.0 609.0 c257
o591 400 405 412.0 430.0 c136
o592 69 70 82.0 93.0 c4
o594 526 554 554 571.0 c213
o595 152 154 165.0 172.0 c83
o596 124 139 147.0 171.0 c15
o597 74 109 117.0 129.0 c44
o598 436 479 479 487.0 c220
o599 196 224 238.0 256.0 c45
o6 218 274 281.0 290.0 c131
o60 578 615 618.0 630.0 c275
o600 404 422 425.0 452.0 c182
o601 499 536 544.0 549.0 c224
o602 462 484 488.0 495.0 c185
o603 181 298 307.0 320.0 c117
o604 401 419 420.0 435.0 c144
o605 126 151 158.0 166.0 c32
o606 536 547 554.0 562.0 c224
o607 205 221 226.0 240.0 c110
o608 225 253 272.0 278.0 c141
o609 290 327 337.0 354.0 c144
o61 604 619 630.0 636.0 c245
o610 287 332 335.0 349.0 c92
o611 587 607 614.0 622.0 c198
o612 413 431 434.0 450.0 c239
o613 146 169 178.0 192.0 c40
o615 686 711 718.0 731.0 c315
o616 95 123 132.0 140.0 c88
o617 589 620 629.0 647.0 c294
o618 607 630 632.0 644.0 c300
o619 179 195 211.0 217.0 c100
o62 435 440 450.0 457.0 c176
o620 156 162 178.0 189.0 c56
o621 521 539 544.0 554.0 c183
o622 105 128 136.0 163.0 c26
o623 473 504 512.0 527.0 c238
o624 474 477 494.0 501.0 c259
o625 184 207 214.0 228.0 c90
o626 189 226 242.0 257.0 c103
o627 640 660 673.0 685.0 c268
o628 240 248 251.0 267.0 c145
o629 389 429 429.0 435.0 c229
o63 508 525 530.0 537.0 c216
o630 578 580 597.0 619.0 c285
o631 272 279 301.0 320.0 c29
o632 363 381 390.0 404.0 c173
o633 520 530 538.0 544.0 c210
o634 506 521 528.0 541.0 c231
o635 37 59 103.0 118.0 c17
o636 210 232 240.0 248.0 c111
o638 633 643 658.0 665.0 c301
o64 585 600 604.0 611.0 c234
o640 690 703 713.0 721.0 c276
o641 357 360 369.0 377.0 c115
o642 546 576 577.0 590.0 c260
o643 136 153 162.0 170.0 c98
o644 247 265 275.0 282.0 c159
o645 645 663 668.0 676.0 c318
o647 508 530 537.0 545.0 c194
o648 333 354 367.0 374.0 c141
o649 448 464 464.0 479.0 c176
o65 596 626 645.0 653.0 c232
o650 519 542 550.0 562.0 c271
o651 587 603 607.0 625.0 c206
o652 528 543 547.0 556.0 c264
o653 75 111 121.0 135.0 c81
o654 713 731 735.0 742.0 c275
o655 274 307 319.0 337.0 c103
o656 576 592 601.0 614.0 c246
o657 650 652 672.0 696.0 c296
o658 77 103 103.0 117.0 c27
o659 443 469 474.0 482.0 c192
o66 617 635 642.0 648.0 c266
o660 66 71 76.0 82.0 c42
o661 28 34 49.0 72.0 c1
o662 71 79 86.0 98.0 c27
o663 372 374 384.0 398.0 c151
o664 573 593 596.0 607.0 c301
o665 333 335 351.0 359.0 c146
o666 394 425 431.0 449.0 c150
o667 498 516 524.0 533.0 c192
o668 137 152 159.0 167.0 c23
o669 564 604 611.0 623.0 c236
o67 138 154 158.0 164.0 c7
o670 524 525 539.0 546.0 c281
o671 532 565 574.0 580.0 c231
o672 295 326 337.0 347.0 c99
o673 512 539 568.0 575.0 c285
o674 401 431 435.0 449.0 c248
o675 135 153 160.0 166.0 c50
o676 482 488 498.0 507.0 c246
o677 641 659 670.0 683.0 c292
o678 270 281 291.0 298.0 c116
o679 90 96 107.0 119.0 c71
o68 603 615 623.0 638.0 c257
o680 231 289 360.0 370.0 c93
o681 177 214 220.0 225.0 c6
o682 172 194 198.0 215.0 c113
o683 91 99 104.0 112.0 c83
