order placement_time ready_time pickup_time dropoff_time courier
o2352 417 444 445.0 452.0 c163
o2353 431 457 459.0 464.0 c328
o2354 324 326 364.0 374.0 c166
o2355 570 592 596.0 614.0 c312
o2356 462 467 476.0 488.0 c179
o2357 235 246 257.0 269.0 c169
o2358 543 552 559.0 568.0 c226
o2359 403 422 427.0 441.0 c304
o236 579 599 602.0 608.0 c277
o2360 553 567 574.0 584.0 c315
o2361 301 310 313.0 328.0 c127
o2362 549 567 570.0 586.0 c239
o2363 650 711 719.0 733.0 c401
o2364 59 65 65.0 78.0 c90
o2365 567 582 584.0 593.0 c370
o2366 734 744 750.0 765.0 c384
o2367 579 592 594.0 607.0 c354
o2368 439 444 452.0 467.0 c193
o2369 405 420 420.0 425.0 c235
o237 563 590 592.0 606.0 c323
o2370 523 528 537.0 560.0 c205
o2371 82 107 113.0 122.0 c103
o2372 7 27 41.0 48.0 c18
o2373 239 247 252.0 262.0 c150
o2374 352 381 382.0 397.0 c188
o2375 402 408 417.0 430.0 c147
o2376 322 329 331.0 345.0 c161
o2377 539 561 567.0 578.0 c210
o2378 654 664 666.0 674.0 c365
o2379 543 550 558.0 564.0 c229
o238 205 213 217.0 230.0 c124
o2380 235 247 253.0 258.0 c139
o2382 232 241 247.0 281.0 c184
o2383 274 277 287.0 310.0 c184
o2384 571 585 587.0 597.0 c223
o2385 400 436 445.0 456.0 c208
o2386 340 365 372.0 382.0 c231
o2387 571 581 581.0 587.0 c256
o2388 281 291 304.0 311.0 c132
o2389 538 547 557.0 563.0 c208
o239 558 578 584.0 592.0 c305
o2390 92 106 111.0 116.0 c67
o2391 675 725 725 744.0 c383
o2392 46 59 62.0 75.0 c22
o2393 498 515 523.0 533.0 c359
o2394 501 526 533.0 545.0 c228
o2395 605 621 621 636.0 c325
o2396 471 484 490.0 497.0 c342
o2397 765 797 807.0 817.0 c384
o2398 63 87 89.0 103.0 c63
o2399 324 344 344.0 357.0 c135
o24 315 335 336.0 342.0 c157
o240 267 345 346.0 360.0 c183
o2400 240 244 275.0 287.0 c131
o2401 511 528 553.0 566.0 c329
o2402 277 282 292.0 312.0 c155
o2403 533 551 558.0 570.0 c323
o2404 149 158 160.0 167.0 c110
o2405 458 470 474.0 480.0 c250
o2406 604 625 626.0 633.0 c296
o2407 603 613 619.0 634.0 c250
o2408 588 608 609.0 615.0 c345
o2409 623 637 637.0 647.0 c354
o241 200 210 215.0 227.0 c119
o2410 505 520 524.0 530.0 c350
o2411 309 325 328.0 334.0 c139
o2412 257 263 279.0 289.0 c177
o2413 412 431 435.0 448.0 c198
o2414 608 630 633.0 646.0 c368
o2415 298 301 311.0 318.0 c166
o2416 170 185 186.0 207.0 c134
o2417 569 572 582.0 603.0 c336
o2418 357 373 376.0 384.0 c160
o2419 274 293 299.0 310.0 c31
o242 461 481 481.0 490.0 c318
o2420 125 145 145.0 165.0 c54
o2421 65 73 78.0 84.0 c91
o2422 464 478 488.0 496.0 c262
o2423 490 505 508.0 517.0 c303
o2424 538 553 556.0 568.0 c243
o2425 562 573 580.0 589.0 c227
o2426 541 571 571.0 579.0 c303
o2427 620 631 640.0 658.0 c323
o2428 496 529 534.0 546.0 c243
o2429 513 523 529.0 536.0 c285
o243 639 654 654 665.0 c336
o2430 609 664 665.0 679.0 c364
o2431 453 466 469.0 476.0 c276
o2432 536 542 554.0 562.0 c264
o2433 428 439 440.0 449.0 c240
o2434 357 388 391.0 407.0 c202
o2435 190 215 223.0 232.0 c58
o2436 466 486 489.0 524.0 c356
o2437 678 688 695.0 704.0 c361
o2438 282 310 313.0 321.0 c119
o2439 64 105 105 112.0 c30
o244 497 512 520.0 529.0 c272
o2440 436 455 461.0 474.0 c210
o2441 386 386 399.0 411.0 c239
o2442 376 402 419.0 425.0 c155
o2443 348 372 378.0 385.0 c140
o2444 119 151 154.0 168.0 c28
o2445 521 543 551.0 561.0 c340
o2446 70 89 90.0 96.0 c29
o2447 285 300 304.0 323.0 c170
o2448 473 501 510.0 520.0 c307
o2449 128 138 143.0 156.0 c53
o245 488 501 507.0 516.0 c326
o2450 314 365 369.0 380.0 c164
o2451 86 104 104.0 114.0 c25
o2452 420 435 440.0 453.0 c156
o2453 586 606 610.0 624.0 c309
o2454 739 742 749.0 760.0 c386
o2455 381 391 400.0 414.0 c235
o2456 163 170 178.0 184.0 c7
o2457 716 731 735.0 742.0 c363
o2458 172 174 190.0 195.0 c104
o2459 482 505 509.0 522.0 c256
o246 412 432 434.0 441.0 c200
o2460 514 522 526.0 539.0 c203
o2461 44 53 60.0 75.0 c6
o2462 86 96 102.0 109.0 c104
o2463 412 445 450.0 471.0 c274
o2464 661 686 690.0 711.0 c393
o2465 635 647 654.0 667.0 c294
o2466 163 168 177.0 194.0 c138
o2467 374 390 403.0 423.0 c180
o2468 68 89 90.0 98.0 c49
o2469 412 436 439.0 446.0 c171
o247 565 589 589 596.0 c326
o2470 71 84 84 93.0 c11
o2471 303 330 330.0 340.0 c150
o2472 173 188 195.0 216.0 c133
o2473 49 89 93.0 102.0 c18
o2474 258 281 296.0 310.0 c171
o2475 638 644 654.0 673.0 c348
o2476 589 630 631.0 637.0 c261
o2477 552 558 568.0 574.0 c302
o2478 485 498 507.0 517.0 c245
o2479 365 381 389.0 401.0 c185
o248 401 436 444.0 453.0 c159
o2480 349 356 371.0 377.0 c152
o2481 491 536 547.0 556.0 c221
o2482 313 365 371.0 383.0 c204
o2483 173 178 183.0 197.0 c6
o2484 669 705 708.0 717.0 c359
o2485 561 573 584.0 597.0 c296
o2486 419 432 433.0 445.0 c190
o2487 376 388 391.0 406.0 c149
o2488 190 205 210.0 220.0 c106
o2489 394 398 408.0 415.0 c222
o249 629 636 642.0 651.0 c289
o2490 707 723 732.0 739.0 c385
o2491 564 577 579.0 587.0 c302
o2492 362 373 381.0 391.0 c147
o2493 122 130 152.0 159.0 c5
o2494 397 417 427.0 435.0 c159
o2495 150 170 170 183.0 c24
o2496 281 306 314.0 326.0 c118
o2497 318 335 337.0 345.0 c131
o2498 408 432 438.0 450.0 c227
o2499 389 419 420.0 449.0 c157
o25 459 464 476.0 490.0 c198
o250 620 625 632.0 644.0 c262
o2501 544 569 572.0 585.0 c234
o2502 576 626 627.0 640.0 c279
o2503 266 287 300.0 321.0 c139
o2504 523 538 544.0 565.0 c307
o2505 528 530 545.0 566.0 c278
o2506 79 92 95.0 109.0 c60
o2507 539 550 551.0 561.0 c239
o2508 418 419 425.0 435.0 c220
o2509 121 139 139 149.0 c64
o251 58 88 93.0 112.0 c22
o2510 558 579 580.0 591.0 c333
o2511 706 708 722.0 733.0 c370
o2512 492 507 519.0 529.0 c324
o2513 333 354 357.0 365.0 c175
o2514 555 565 572.0 583.0 c293
o2515 562 566 580.0 590.0 c368
o2516 525 542 551.0 565.0 c363
o2517 298 301 310.0 325.0 c210
o2518 584 594 597.0 611.0 c242
o2519 694 707 711.0 721.0 c348
o252 565 583 592.0 603.0 c295
o2520 529 541 547.0 558.0 c305
o2521 503 525 531.0 540.0 c249
o2522 163 171 175.0 183.0 c122
o2523 320 321 347.0 361.0 c196
o2525 85 107 107.0 116.0 c91
o2526 165 186 196.0 216.0 c51
o2527 381 406 415.0 420.0 c210
o2528 656 669 669 691.0 c358
o2529 118 133 133 145.0 c30
o253 555 560 570.0 579.0 c344
o2530 188 207 213.0 220.0 c91
o2531 518 521 533.0 543.0 c330
o2532 301 310 323.0 338.0 c195
o2533 418 451 455.0 463.0 c235
o2534 259 267 275.0 286.0 c162
o2535 744 769 783.0 790.0 c384
o2536 283 300 302.0 319.0 c176
o2537 159 170 170.0 185.0 c1
o2538 235 250 262.0 268.0 c159
o2539 254 262 281.0 304.0 c196
o254 268 298 313.0 328.0 c133
o2540 412 416 424.0 438.0 c244
o2541 674 694 700.0 721.0 c388
o2542 369 389 403.0 420.0 c165
o2543 469 477 482.0 496.0 c323
o2544 574 601 603.0 620.0 c358
o2545 373 398 406.0 427.0 c182
o2546 202 219 227.0 235.0 c113
o2547 563 593 595.0 608.0 c360
o2548 495 542 547.0 579.0 c364
o2549 254 284 287.0 293.0 c148
o255 197 249 249 256.0 c155
o2550 487 493 501.0 513.0 c240
o2551 373 406 418.0 434.0 c224
o2552 478 498 508.0 521.0 c211
o2553 726 756 761.0 783.0 c366
o2554 710 721 725.0 751.0 c381
o2555 325 341 350.0 359.0 c159
o2556 141 151 156.0 176.0 c30
o2557 542 599 602.0 616.0 c321
o2558 199 215 218.0 225.0 c42
o2559 499 510 519.0 537.0 c230
o256 742 752 761.0 776.0 c383
o2560 579 592 599.0 616.0 c293
o2561 534 549 555.0 563.0 c347
o2562 103 109 113.0 128.0 c38
o2563 512 532 544.0 555.0 c334
o2564 98 129 129.0 149.0 c127
o2565 608 614 625.0 639.0 c375
o2566 301 360 360.0 374.0 c172
o2567 48 58 69.0 86.0 c5
o2568 487 495 503.0 512.0 c223
o2569 205 215 224.0 230.0 c95
o257 172 192 202.0 209.0 c61
o2570 499 514 522.0 528.0 c210
o2571 462 484 485.0 494.0 c203
o2572 102 109 120.0 130.0 c104
o2573 723 743 744.0 758.0 c333
o2574 324 339 347.0 353.0 c180
o2575 600 615 615.0 622.0 c307
o2576 165 169 180.0 189.0 c123
o2577 193 198 204.0 217.0 c117
o2578 313 320 326.0 337.0 c206
o2579 119 124 132.0 142.0 c41
o258 255 278 284.0 291.0 c144
o2580 619 669 669.0 676.0 c279
o2581 128 155 155 171.0 c62
o2582 361 371 383.0 412.0 c196
o2583 522 532 541.0 549.0 c208
o2584 216 223 234.0 247.0 c65
o2585 235 250 261.0 269.0 c187
o2586 596 615 617.0 625.0 c299
o2587 309 316 317.0 333.0 c155
o2588 606 631 632.0 637.0 c256
o2589 163 207 216.0 238.0 c61
o259 544 549 557.0 565.0 c289
o2590 88 118 124.0 138.0 c84
o2591 191 206 211.0 227.0 c29
o2592 77 102 105.0 112.0 c51
o2593 705 720 723.0 740.0 c369
o2594 31 57 98.0 111.0 c1
o2595 566 576 582.0 599.0 c252
o2596 750 772 792.0 799.0 c395
o2597 584 599 599.0 613.0 c279
o2598 607 628 630.0 644.0 c333
o2599 456 471 476.0 485.0 c224
o26 308 338 340.0 354.0 c144
o260 475 483 498.0 506.0 c293
o2600 184 197 209.0 219.0 c122
o2601 501 506 519.0 531.0 c301
o2602 155 180 180.0 190.0 c21
o2603 246 263 270.0 278.0 c152
o2604 390 407 415.0 422.0 c250
o2605 432 450 457.0 473.0 c287
o2606 593 617 618.0 626.0 c337
o2607 628 630 643.0 660.0 c339
o2608 270 280 288.0 301.0 c147
o2609 659 664 670.0 684.0 c384
o261 570 575 594.0 603.0 c276
o2610 570 577 587.0 605.0 c340
o2611 166 199 203.0 226.0 c68
o2613 472 486 491.0 498.0 c245
o2614 248 268 285.0 296.0 c157
o2615 465 505 505.0 515.0 c331
o2616 374 399 406.0 415.0 c245
o2617 375 392 400.0 415.0 c195
o2618 496 509 517.0 528.0 c299
o2619 357 384 387.0 393.0 c187
o262 82 108 112.0 125.0 c82
o2620 339 350 354.0 376.0 c163
o2621 38 49 58.0 77.0 c28
o2622 648 678 691.0 702.0 c357
o2623 493 509 523.0 542.0 c200
o2624 148 155 161.0 166.0 c52
o2625 247 261 266.0 287.0 c113
o2626 603 606 619.0 630.0 c284
o2627 257 264 272.0 279.0 c142
o2628 283 288 296.0 314.0 c195
o2629 701 711 715.0 734.0 c342
o263 435 442 451.0 466.0 c296
o2630 604 612 616.0 633.0 c243
o2631 392 393 408.0 415.0 c212
o2632 87 103 104.0 115.0 c49
o2633 334 346 351.0 356.0 c116
o2634 463 474 474.0 483.0 c157
o2635 321 330 334.0 344.0 c178
o2636 493 497 522.0 536.0 c232
o2637 423 433 437.0 467.0 c272
o2638 329 344 349.0 359.0 c197
o2639 531 551 564.0 577.0 c326
o264 565 577 585.0 596.0 c299
o2640 554 556 563.0 569.0 c211
o2641 344 350 355.0 370.0 c179
o2642 293 309 314.0 326.0 c199
o2643 166 169 176.0 187.0 c92
o2644 540 565 567.0 574.0 c328
o2645 633 643 643 652.0 c263
o2646 97 108 109.0 117.0 c28
o2647 644 650 653.0 666.0 c354
o2648 482 490 503.0 513.0 c276
o2649 405 418 425.0 435.0 c178
o265 473 476 491.0 509.0 c299
o2650 363 388 392.0 401.0 c143
o2651 313 330 335.0 344.0 c208
o2652 473 501 511.0 519.0 c286
o2653 216 229 240.0 266.0 c94
o2654 172 194 205.0 213.0 c138
o2655 365 370 376.0 383.0 c178
o2656 630 632 647.0 664.0 c349
o2657 551 564 570.0 578.0 c349
o2658 367 370 382.0 390.0 c222
o2659 489 514 526.0 532.0 c281
o266 582 602 602.0 615.0 c371
o2660 454 472 478.0 483.0 c243
o2661 329 349 350.0 367.0 c184
o2662 553 564 570.0 581.0 c294
o2663 550 616 619.0 630.0 c267
o2664 647 653 657.0 669.0 c337
o2665 212 224 227.0 234.0 c91
o2666 335 365 373.0 388.0 c189
o2667 159 178 178 186.0 c118
o2668 181 196 203.0 225.0 c47
o2669 570 572 584.0 592.0 c262
o267 106 119 121.0 140.0 c67
o2670 646 678 681.0 699.0 c348
o2671 153 160 166.0 178.0 c6
o2672 611 633 639.0 652.0 c376
o2673 311 321 323.0 339.0 c163
o2674 73 85 87.0 106.0 c85
o2675 59 70 70.0 89.0 c50
o2676 322 337 345.0 352.0 c219
o2677 174 184 190.0 208.0 c96
o2678 477 479 488.0 500.0 c260
o2679 480 491 511.0 523.0 c267
o268 522 527 538.0 548.0 c319
o2680 433 482 489.0 507.0 c334
o2682 150 153 163.0 175.0 c46
o2683 546 553 560.0 572.0 c256
o2684 342 352 357.0 368.0 c146
o2685 67 72 84.0 92.0 c15
o2686 274 276 291.0 298.0 c140
o2687 193 198 212.0 219.0 c78
o2688 475 476 495.0 511.0 c251
o2689 630 686 691.0 703.0 c333
o269 647 660 662.0 676.0 c363
o2690 634 664 664 675.0 c335
o2691 489 513 527.0 539.0 c278
o2692 415 442 442 453.0 c249
o2693 341 361 368.0 378.0 c159
o2694 507 516 530.0 549.0 c265
o2695 330 334 343.0 366.0 c212
o2696 61 66 78.0 92.0 c14
o2697 160 162 170.0 176.0 c5
o2698 620 630 640.0 646.0 c296
o2699 543 548 561.0 577.0 c319
o27 403 418 418.0 444.0 c169
o270 617 637 641.0 650.0 c359
o2700 682 692 695.0 709.0 c356
o2701 433 444 446.0 455.0 c181
o2702 81 82 97.0 111.0 c52
o2703 511 532 540.0 554.0 c320
o2704 169 189 198.0 208.0 c71
o2705 218 243 249.0 262.0 c147
o2706 196 214 221.0 237.0 c64
o2707 645 660 660.0 670.0 c315
o2708 546 560 562.0 574.0 c254
o2709 270 284 289.0 295.0 c159
o271 609 624 627.0 646.0 c352
o2710 576 604 605.0 617.0 c280
o2711 124 141 145.0 152.0 c103
o2712 603 607 612.0 630.0 c271
o2713 399 405 411.0 423.0 c215
o2714 736 748 753.0 772.0 c369
o2715 358 361 379.0 386.0 c158
o2716 490 517 528.0 533.0 c325
o2717 174 196 207.0 220.0 c53
o2718 365 380 381.0 394.0 c206
o2719 97 120 125.0 142.0 c33
o272 470 490 492.0 501.0 c264
o2720 208 211 224.0 231.0 c126
o2721 70 75 83.0 93.0 c42
o2722 404 419 433.0 459.0 c144
o2723 485 486 505.0 522.0 c332
o2724 644 651 652.0 657.0 c335
o2725 182 191 198.0 206.0 c67
o2726 538 555 560.0 569.0 c300
o2727 628 637 643.0 650.0 c264
o2728 270 309 310.0 319.0 c165
o2729 259 279 285.0 292.0 c132
o273 455 476 490.0 496.0 c319
o2730 468 489 495.0 513.0 c330
o2731 375 391 399.0 415.0 c248
o2732 751 772 784.0 808.0 c397
o2733 105 108 130.0 137.0 c99
o2734 148 164 164 194.0 c114
o2735 762 767 774.0 786.0 c402
o2736 539 556 564.0 575.0 c248
o2737 174 194 204.0 217.0 c130
o2738 611 613 623.0 634.0 c257
o2739 479 492 498.0 507.0 c239
o274 175 178 188.0 199.0 c113
o2740 205 223 229.0 244.0 c109
o2741 348 359 369.0 379.0 c143
o2742 536 555 556.0 562.0 c368
o2743 685 693 700.0 707.0 c368
o2744 575 585 602.0 608.0 c287
o2745 417 426 432.0 442.0 c294
o2746 105 120 120 125.0 c3
o2747 322 372 377.0 384.0 c202
o2748 228 247 253.0 261.0 c181
o2749 241 243 274.0 284.0 c127
o275 541 552 555.0 572.0 c288
o2750 501 511 524.0 533.0 c360
o2751 504 532 543.0 553.0 c323
o2752 462 477 483.0 497.0 c244
o2753 489 493 501.0 506.0 c297
o2754 536 557 560.0 566.0 c371
o2755 103 122 125.0 146.0 c118
o2756 617 645 648.0 664.0 c266
o2757 490 502 511.0 524.0 c250
o2758 181 195 198.0 219.0 c55
o2759 228 230 246.0 262.0 c31
o276 499 519 524.0 542.0 c339
o2760 380 389 400.0 407.0 c142
o2761 82 93 103.0 110.0 c41
o2762 305 306 324.0 333.0 c198
o2763 485 490 513.0 526.0 c217
o2764 234 249 260.0 268.0 c148
o2765 679 719 719 728.0 c352
o2766 490 503 531.0 536.0 c263
o2767 544 567 579.0 589.0 c360
o2768 385 391 399.0 421.0 c252
o2769 299 322 322 331.0 c135
o277 691 698 709.0 715.0 c337
o2770 437 444 446.0 465.0 c173
o2771 598 600 616.0 624.0 c355
o2772 547 577 579.0 584.0 c225
o2773 149 167 171.0 179.0 c52
o2774 123 126 137.0 145.0 c80
o2775 178 193 197.0 222.0 c111
o2776 572 585 589.0 596.0 c268
o2777 586 604 607.0 618.0 c305
o2778 431 481 486.0 494.0 c336
o2779 263 273 305.0 334.0 c197
o278 372 396 399.0 406.0 c145
o2780 480 501 510.0 521.0 c352
o2781 564 586 587.0 600.0 c335
o2782 440 453 453 471.0 c231
o2783 589 600 600 623.0 c316
o2784 531 543 550.0 556.0 c330
o2785 755 767 782.0 795.0 c387
o2786 477 522 567.0 588.0 c356
o2787 403 429 429 437.0 c260
o2788 278 306 307.0 314.0 c207
o2789 584 588 590.0 605.0 c319
o279 167 170 181.0 201.0 c84
o2790 154 185 187.0 198.0 c58
o2791 540 562 568.0 579.0 c250
o2792 193 199 208.0 218.0 c75
o2794 587 605 605 615.0 c278
o2795 346 349 369.0 383.0 c180
o2796 492 516 536.0 550.0 c286
o2797 429 443 444.0 457.0 c244
o2798 421 441 450.0 465.0 c215
o2799 499 545 546.0 551.0 c368
o28 69 119 120.0 128.0 c46
o280 72 92 92.0 99.0 c91
o2800 261 271 285.0 305.0 c116
o2801 376 401 413.0 422.0 c213
o2802 470 498 506.0 520.0 c247
o2803 258 267 293.0 310.0 c164
o2804 490 505 512.0 529.0 c201
o2805 701 717 722.0 735.0 c371
o2806 210 216 231.0 237.0 c104
o2807 443 479 482.0 492.0 c254
o2808 216 238 242.0 250.0 c131
o2809 172 176 189.0 200.0 c56
o281 425 441 442.0 451.0 c146
o2810 482 497 503.0 511.0 c291
o2811 216 238 239.0 250.0 c125
o2812 520 539 548.0 558.0 c203
o2813 322 337 337.0 346.0 c160
o2814 631 639 642.0 653.0 c377
o2815 603 628 628 635.0 c377
o2816 493 511 517.0 526.0 c316
o2817 484 509 518.0 528.0 c354
o2818 514 525 551.0 565.0 c292
o2819 718 726 738.0 758.0 c360
o282 539 561 565.0 574.0 c203
o2820 522 607 607.0 620.0 c349
o2821 173 220 221.0 230.0 c57
o2822 609 624 625.0 639.0 c244
o2823 229 243 251.0 264.0 c141
o2824 669 670 688.0 701.0 c338
o2825 596 614 614 627.0 c320
o2826 248 265 269.0 274.0 c165
o2827 388 403 417.0 431.0 c172
o2828 80 100 102.0 113.0 c29
o2829 109 123 126.0 141.0 c83
o283 279 292 302.0 312.0 c148
o2830 134 155 156.0 163.0 c51
o2832 482 512 519.0 527.0 c262
o2833 410 411 427.0 449.0 c204
o2834 264 271 278.0 287.0 c125
o2835 545 550 575.0 587.0 c352
o2836 234 240 250.0 266.0 c190
o2837 345 378 381.0 386.0 c224
o2838 527 541 551.0 562.0 c210
o2839 243 272 283.0 295.0 c170
o284 466 481 489.0 500.0 c335
o2840 427 469 474.0 485.0 c245
o2841 210 226 227.0 233.0 c38
o2842 506 522 564.0 580.0 c266
o2843 365 386 388.0 397.0 c148
o2844 509 511 526.0 531.0 c224
o2845 63 71 71.0 80.0 c31
o2846 353 362 367.0 385.0 c215
o2847 494 500 535.0 542.0 c274
o2848 706 716 718.0 727.0 c365
o2849 562 580 583.0 591.0 c248
o285 450 461 469.0 489.0 c326
o2850 296 300 312.0 319.0 c206
o2851 381 419 426.0 435.0 c206
o2852 690 740 740 755.0 c374
o2853 295 340 340.0 350.0 c172
o2854 498 512 527.0 539.0 c362
o2855 132 152 152 159.0 c118
o2856 543 548 559.0 571.0 c267
o2857 11 13 30.0 37.0 c21
o2858 674 683 687.0 700.0 c341
o2859 130 205 216.0 225.0 c1
o286 62 73 73 84.0 c12
o2860 226 253 268.0 287.0 c40
o2861 103 132 134.0 145.0 c3
o2862 540 554 556.0 583.0 c367
o2863 142 187 194.0 204.0 c82
o2864 317 352 352 366.0 c192
o2865 225 245 253.0 260.0 c193
o2866 95 119 125.0 134.0 c17
o2867 136 138 150.0 170.0 c92
o2868 34 67 68.0 77.0 c74
o2869 406 430 430 451.0 c213
o287 93 118 126.0 154.0 c19
o2870 166 180 180 188.0 c3
o2871 470 494 504.0 524.0 c355
o2872 427 441 443.0 459.0 c154
o2873 574 584 584 592.0 c316
o2874 208 224 229.0 235.0 c50
o2875 288 303 306.0 321.0 c160
o2876 204 214 220.0 246.0 c49
o2877 577 579 593.0 600.0 c234
o2878 73 94 97.0 105.0 c56
o2879 158 167 168.0 179.0 c13
o288 513 523 531.0 537.0 c221
o2880 579 591 603.0 612.0 c298
o2881 698 708 708 720.0 c377
o2882 85 115 120.0 128.0 c53
o2883 524 539 546.0 552.0 c229
o2884 307 338 340.0 354.0 c119
o2885 142 181 182.0 200.0 c116
o2886 202 247 254.0 273.0 c116
o2887 466 476 476.0 485.0 c271
o2888 624 650 654.0 666.0 c345
o2889 497 516 528.0 545.0 c308
o289 107 115 117.0 130.0 c60
o2890 417 422 430.0 436.0 c319
o2891 194 200 202.0 218.0 c44
o2892 361 369 376.0 383.0 c198
o2893 394 412 413.0 420.0 c202
o2894 467 487 487 492.0 c295
o2895 157 179 179.0 192.0 c9
o2896 348 365 373.0 383.0 c149
o2897 526 565 569.0 575.0 c229
o2898 698 705 719.0 733.0 c346
o2899 469 508 521.0 533.0 c215
o29 311 352 355.0 364.0 c160
o290 287 308 308 317.0 c217
o2900 361 368 376.0 387.0 c199
o2901 81 90 98.0 105.0 c82
o2902 123 136 137.0 155.0 c22
o2903 318 331 338.0 348.0 c173
o2904 663 678 682.0 687.0 c365
o2905 78 118 120.0 133.0 c25
o2906 523 534 537.0 551.0 c202
o2907 335 365 391.0 402.0 c191
o2908 612 624 625.0 641.0 c272
o2909 410 425 425.0 433.0 c225
o291 246 248 297.0 312.0 c153
o2910 586 626 631.0 647.0 c307
o2911 114 118 122.0 131.0 c11
o2912 596 617 619.0 640.0 c242
o2913 618 622 633.0 643.0 c335
o2914 286 289 305.0 314.0 c157
o2915 452 461 464.0 477.0 c299
o2916 60 62 71.0 85.0 c86
o2917 443 466 466.0 473.0 c289
o2918 336 365 368.0 383.0 c197
o2919 668 670 683.0 703.0 c397
o292 419 445 447.0 455.0 c304
o2920 480 491 502.0 516.0 c325
o2921 111 122 122 130.0 c2
o2922 509 538 542.0 548.0 c226
o2923 499 519 526.0 539.0 c245
o2924 630 632 647.0 657.0 c303
o2925 110 135 136.0 145.0 c90
o2926 571 589 597.0 616.0 c227
o2927 434 454 456.0 466.0 c198
o2928 172 182 184.0 197.0 c126
o2929 241 258 265.0 283.0 c135
o293 528 541 547.0 572.0 c337
o2930 176 206 210.0 236.0 c54
o2931 301 302 314.0 341.0 c146
o2932 263 264 280.0 289.0 c195
o2934 72 80 85.0 97.0 c78
o2935 173 177 186.0 197.0 c103
o2936 496 503 534.0 545.0 c293
o2937 757 787 796.0 821.0 c385
o2938 619 626 631.0 643.0 c297
o2939 506 535 547.0 562.0 c294
o294 82 107 111.0 122.0 c57
o2940 497 501 512.0 520.0 c226
o2941 590 595 608.0 637.0 c338
o2942 77 87 93.0 99.0 c86
o2943 106 107 124.0 146.0 c12
o2944 103 128 135.0 159.0 c13
o2945 95 101 111.0 131.0 c74
o2946 561 573 584.0 594.0 c327
o2947 375 393 393.0 404.0 c158
o2948 372 392 401.0 435.0 c154
o2949 131 153 153.0 161.0 c67
o295 132 133 155.0 161.0 c108
o2950 287 332 332 341.0 c110
o2951 320 328 356.0 363.0 c149
o2953 726 730 746.0 755.0 c385
o2954 608 618 623.0 634.0 c280
o2956 297 301 312.0 324.0 c149
o2957 407 417 420.0 431.0 c185
o2958 167 180 182.0 191.0 c33
o2959 475 481 487.0 504.0 c250
o296 714 749 749.0 767.0 c400
o2960 87 107 112.0 125.0 c108
o2961 169 180 181.0 203.0 c78
o2962 422 442 442.0 464.0 c302
o2963 343 361 369.0 382.0 c230
o2964 733 736 747.0 768.0 c371
o2965 409 432 439.0 448.0 c229
o2966 367 383 389.0 403.0 c172
o2968 482 487 508.0 516.0 c265
o2969 347 370 375.0 385.0 c212
o297 495 508 517.0 525.0 c338
o2970 357 372 373.0 379.0 c175
o2971 524 536 542.0 562.0 c271
o2973 308 333 333 344.0 c165
o2974 166 177 177.0 189.0 c61
o2975 515 541 551.0 559.0 c262
o2977 431 450 450 457.0 c238
o2978 457 472 473.0 483.0 c212
o2979 170 190 190 202.0 c38
o298 101 124 124 132.0 c61
o2980 263 298 298.0 310.0 c117
o2981 205 211 223.0 229.0 c80
o2982 540 545 554.0 566.0 c265
o2983 420 436 441.0 447.0 c307
o2984 524 540 546.0 571.0 c245
o2985 308 325 325.0 341.0 c186
o2986 571 580 585.0 594.0 c224
o2987 577 585 601.0 611.0 c291
o2989 658 678 679.0 692.0 c402
o299 424 437 442.0 459.0 c319
o2990 612 627 627.0 632.0 c273
o2991 581 587 598.0 610.0 c283
o2992 11 19 29.0 38.0 c11
o2993 210 225 235.0 247.0 c7
o2994 130 155 155 170.0 c12
o2995 414 420 425.0 447.0 c210
o2996 565 590 591.0 608.0 c288
o2997 260 280 281.0 294.0 c188
o2998 482 501 508.0 514.0 c243
o2999 460 479 486.0 497.0 c304
o3 190 216 222.0 227.0 c117
o30 148 174 174.0 180.0 c119
o300 271 290 298.0 309.0 c177
o3000 180 205 210.0 222.0 c63
o3001 551 552 570.0 582.0 c264
o3002 73 94 94.0 100.0 c16
o3003 530 548 552.0 562.0 c241
o3004 437 442 452.0 463.0 c301
o3005 198 219 227.0 250.0 c132
o3006 437 454 459.0 469.0 c252
o3007 360 369 375.0 386.0 c176
o3008 493 515 565.0 571.0 c259
o3009 258 296 302.0 310.0 c159
o301 635 646 649.0 656.0 c370
o3010 745 750 775.0 798.0 c372
o3011 319 323 330.0 345.0 c154
o3012 126 134 138.0 154.0 c38
o3013 212 228 237.0 248.0 c87
o3014 476 494 512.0 522.0 c282
o3015 434 444 446.0 460.0 c276
o3016 347 354 367.0 381.0 c156
o3017 660 664 677.0 696.0 c351
o3018 516 561 564.0 575.0 c339
o3019 382 404 414.0 435.0 c176
o302 521 533 547.0 560.0 c281
o3020 473 488 490.0 501.0 c303
o3021 384 415 415 421.0 c204
o3022 258 283 290.0 297.0 c135
o3023 180 225 229.0 237.0 c135
o3024 639 647 650.0 662.0 c305
o3025 565 581 585.0 604.0 c257
o3026 713 717 729.0 745.0 c398
o3027 79 81 90.0 95.0 c46
o3028 668 673 679.0 685.0 c343
o3029 578 603 607.0 616.0 c249
o303 477 500 507.0 531.0 c302
o3030 175 184 194.0 207.0 c128
o3031 521 533 541.0 553.0 c341
o3032 706 725 730.0 739.0 c395
o3033 294 312 318.0 329.0 c134
